Site,DateTime,Season,HourlySpill,HourlyFlow,FBElevation,PHMin,DailySpillCap,SummerSpillTarget,12HrAvgTDG_FB,TDGStnd_FB,12HrAvgTDG_TR,TDGStnd_TR,Comments
LGR,7/3/2025 4:00,Summer    ,17.9,34.9,733.67,12,35,18,110,115,112,120,
LGR,7/3/2025 5:00,Summer    ,17.9,35,733.66,12,35,18,110,115,112,120,
LGR,7/3/2025 6:00,Summer    ,17.9,34.9,733.72,12,35,18,110,115,112,120,
LGR,7/3/2025 7:00,Summer    ,18,34.8,733.78,12,35,18,110,115,112,120,
LGR,7/3/2025 8:00,Summer    ,18,35,733.85,12,35,18,110,115,112,120,
LGR,7/3/2025 9:00,Summer    ,18.2,35.1,733.96,12,35,18,110,115,112,120,
LGR,7/3/2025 10:00,Summer    ,18.3,35.3,733.99,12,35,18,110,115,112,120,
LGR,7/3/2025 11:00,Summer    ,18.4,35.3,734.06,12,35,18,110,115,112,120,
LGR,7/3/2025 12:00,Summer    ,18.4,35.3,734.1,12,35,18,110,115,112,120,
LGR,7/3/2025 13:00,Summer    ,18.5,35.5,734.16,12,35,18,110,115,112,120,
LGR,7/3/2025 14:00,Summer    ,18.5,35.5,734.16,12,35,18,110,115,112,120,
LGR,7/3/2025 15:00,Summer    ,18.6,35.4,734.16,12,35,18,110,115,112,120,
LGR,7/3/2025 16:00,Summer    ,18.6,35.6,734.2,12,35,18,110,115,112,120,
LGR,7/3/2025 17:00,Summer    ,18.5,45.3,734.06,12,35,18,110,115,112,120,
LGR,7/3/2025 18:00,Summer    ,18.4,45.8,733.99,12,35,18,110,115,112,120,
LGR,7/3/2025 19:00,Summer    ,18.3,45.7,733.88,12,35,18,110,115,112,120,
LGR,7/3/2025 20:00,Summer    ,18.1,45.3,733.74,12,35,18,110,115,112,120,
LGR,7/3/2025 21:00,Summer    ,17.9,45.3,733.65,12,35,18,110,115,112,120,
LGR,7/3/2025 22:00,Summer    ,17.9,44.1,733.58,12,35,18,110,115,112,120,
LGR,7/3/2025 23:00,Summer    ,17.9,31.1,733.61,12,35,18,110,115,112,120,
LGR,7/4/2025 0:00,Summer    ,17.8,30.4,733.56,12,35,18,110,115,112,120,
LGR,7/4/2025 1:00,Summer    ,17.8,30.3,733.56,12,35,18,110,115,112,120,
LGR,7/4/2025 2:00,Summer    ,17.9,30.4,733.63,12,35,18,110,115,112,120,
LGR,7/4/2025 3:00,Summer    ,17.8,30.4,733.61,12,35,18,110,115,112,120,
LGR,7/4/2025 4:00,Summer    ,17.8,30.4,733.61,12,35,18,110,115,112,120,
LGR,7/4/2025 5:00,Summer    ,17.8,30.5,733.65,12,35,18,110,115,112,120,
LGR,7/4/2025 6:00,Summer    ,17.9,30.4,733.68,12,35,18,110,115,112,120,
LGR,7/4/2025 7:00,Summer    ,18,30.4,733.74,12,35,18,110,115,112,120,
LGR,7/4/2025 8:00,Summer    ,18,30.5,733.84,12,35,18,110,115,112,120,
LGR,7/4/2025 9:00,Summer    ,18.1,30.6,733.88,12,35,18,110,115,112,120,
LGR,7/4/2025 10:00,Summer    ,18.1,31,733.9,12,35,18,110,115,112,120,
LGR,7/4/2025 11:00,Summer    ,18.2,31.3,733.99,12,35,18,110,115,112,120,
LGR,7/4/2025 12:00,Summer    ,18.3,31.4,734.03,12,35,18,110,115,112,120,
LGR,7/4/2025 13:00,Summer    ,18.3,33.1,734.04,12,35,18,110,115,112,120,
LGR,7/4/2025 14:00,Summer    ,18.4,31.4,734.1,12,35,18,110,115,112,120,
LGR,7/4/2025 15:00,Summer    ,18.4,31.5,734.14,12,35,18,110,115,112,120,
LGR,7/4/2025 16:00,Summer    ,18.4,31.6,734.11,12,35,18,110,115,112,120,
LGR,7/4/2025 17:00,Summer    ,18.4,34.9,734.12,12,35,18,110,115,112,120,
LGR,7/4/2025 18:00,Summer    ,18.5,35,734.13,12,35,18,110,115,112,120,
LGR,7/4/2025 19:00,Summer    ,18.5,35.2,734.09,12,35,18,110,115,112,120,
LGR,7/4/2025 20:00,Summer    ,18.5,31.9,734.11,12,35,18,110,115,112,120,
LGR,7/4/2025 21:00,Summer    ,18.4,31.6,734.11,12,35,18,110,115,112,120,
LGR,7/4/2025 22:00,Summer    ,18.4,31.6,734.11,12,35,18,110,115,112,120,
LGR,7/4/2025 23:00,Summer    ,18.4,31.6,734.11,12,35,18,110,115,112,120,
LGR,7/5/2025 0:00,Summer    ,18.4,31.6,734.1,12,35,18,109,115,112,120,
LGR,7/5/2025 1:00,Summer    ,18.3,31.5,734.08,12,35,18,109,115,112,120,
LGR,7/5/2025 2:00,Summer    ,18.3,31.4,734.08,12,35,18,109,115,112,120,
LGR,7/5/2025 3:00,Summer    ,18.3,31.5,734.08,12,35,18,109,115,112,120,
LGR,7/5/2025 4:00,Summer    ,18.3,31.5,734.06,12,35,18,109,115,112,120,
LGR,7/5/2025 5:00,Summer    ,18.3,31.5,734.06,12,35,18,109,115,112,120,
LGR,7/5/2025 6:00,Summer    ,18.3,31.4,734.06,12,35,18,109,115,112,120,
LGR,7/5/2025 7:00,Summer    ,18.3,31.4,734.07,12,35,18,109,115,112,120,
LGR,7/5/2025 8:00,Summer    ,18.3,31.6,734.07,12,35,18,109,115,112,120,
LGR,7/5/2025 9:00,Summer    ,18.3,35.4,734.07,12,35,18,109,115,112,120,
LGR,7/5/2025 10:00,Summer    ,18.3,35.7,734.08,12,35,18,109,115,112,120,
LGR,7/5/2025 11:00,Summer    ,18.4,35.7,734.07,12,35,18,109,115,112,120,
LGR,7/5/2025 12:00,Summer    ,18.4,35.7,734.05,12,35,18,109,115,112,120,
LGR,7/5/2025 13:00,Summer    ,18.3,35.7,734.03,12,35,18,109,115,112,120,
LGR,7/5/2025 14:00,Summer    ,18.3,35.7,733.97,12,35,18,109,115,112,120,
LGR,7/5/2025 15:00,Summer    ,18.3,35.7,733.99,12,35,18,109,115,112,120,
LGR,7/5/2025 16:00,Summer    ,18.3,35.6,733.98,12,35,18,109,115,112,120,
LGR,7/5/2025 17:00,Summer    ,18.3,35.6,733.98,12,35,18,109,115,112,120,
LGR,7/5/2025 18:00,Summer    ,18.3,37.2,733.97,12,35,18,109,115,112,120,
LGR,7/5/2025 19:00,Summer    ,18.2,35.7,733.92,12,35,18,109,115,112,120,
LGR,7/5/2025 20:00,Summer    ,18.2,35.4,733.93,12,35,18,109,115,112,120,
LGR,7/5/2025 21:00,Summer    ,18.1,30.8,733.96,12,35,18,109,115,112,120,
LGR,7/5/2025 22:00,Summer    ,17.9,30.8,733.96,12,35,18,109,115,112,120,
LGR,7/5/2025 23:00,Summer    ,17.9,30.9,733.98,12,35,18,109,115,112,120,
LGR,7/6/2025 0:00,Summer    ,17.9,30.9,734.03,12,35,18,109,115,112,120,
LGR,7/6/2025 1:00,Summer    ,18,31,733.97,12,35,18,109,115,112,120,
LGR,7/6/2025 2:00,Summer    ,18,31.1,734.03,12,35,18,109,115,112,120,
LGR,7/6/2025 3:00,Summer    ,18,31,734.06,12,35,18,109,115,112,120,
LGR,7/6/2025 4:00,Summer    ,18.1,31.1,734.08,12,35,18,109,115,112,120,
LGR,7/6/2025 5:00,Summer    ,18.1,31.1,734.08,12,35,18,109,115,112,120,
LGR,7/6/2025 6:00,Summer    ,18.1,31.1,734.12,12,35,18,109,115,112,120,
LGR,7/6/2025 7:00,Summer    ,18.1,31,734.11,12,35,18,109,115,112,120,
LGR,7/6/2025 8:00,Summer    ,18.2,31.3,734.14,12,35,18,109,115,112,120,
LGR,7/6/2025 9:00,Summer    ,18.2,35.1,734.1,12,35,18,109,115,112,120,
LGR,7/6/2025 10:00,Summer    ,18.2,35.4,734.12,12,35,18,109,115,112,120,
LGR,7/6/2025 11:00,Summer    ,18.2,35.4,734.12,12,35,18,109,115,112,120,
LGR,7/6/2025 12:00,Summer    ,18.2,35.4,734.1,12,35,18,109,115,112,120,
LGR,7/6/2025 13:00,Summer    ,18.2,35.4,734.11,12,35,18,109,115,112,120,
LGR,7/6/2025 14:00,Summer    ,18.2,35.4,734.12,12,35,18,109,115,112,120,
LGR,7/6/2025 15:00,Summer    ,18.2,35.3,734.12,12,35,18,109,115,112,120,
LGR,7/6/2025 16:00,Summer    ,18.2,35.3,734.1,12,35,18,109,115,112,120,
LGR,7/6/2025 17:00,Summer    ,18.2,35.4,734.08,12,35,18,109,115,112,120,
LGR,7/6/2025 18:00,Summer    ,18.2,35.3,734.06,12,35,18,109,115,112,120,
LGR,7/6/2025 19:00,Summer    ,18.1,35.4,734.06,12,35,18,109,115,112,120,
LGR,7/6/2025 20:00,Summer    ,18.1,35.1,734.05,12,35,18,109,115,112,120,
LGR,7/6/2025 21:00,Summer    ,18.1,31.7,734.06,12,35,18,109,115,112,120,
LGR,7/6/2025 22:00,Summer    ,18.1,31.4,734.06,12,35,18,109,115,112,120,
LGR,7/6/2025 23:00,Summer    ,18,31.4,734.06,12,35,18,109,115,112,120,
LGR,7/7/2025 0:00,Summer    ,18.1,33.2,734.11,12,35,18,109,115,112,120,
LGR,7/7/2025 1:00,Summer    ,18.1,31.6,734.08,12,35,18,109,115,112,120,
LGR,7/7/2025 2:00,Summer    ,18,31,734.06,12,35,18,109,115,112,120,
LGR,7/7/2025 3:00,Summer    ,18.1,31,734.11,12,35,18,109,115,112,120,
LGR,7/7/2025 4:00,Summer    ,18.1,31,734.16,12,35,18,109,115,112,120,
LGR,7/7/2025 5:00,Summer    ,18.1,31.1,734.17,12,35,18,109,115,112,120,
LGR,7/7/2025 6:00,Summer    ,18.2,31.2,734.21,12,35,18,109,115,112,120,
LGR,7/7/2025 7:00,Summer    ,18.2,35,734.18,12,35,18,109,115,112,120,
LGR,7/7/2025 8:00,Summer    ,18.2,35.2,734.2,12,35,18,109,115,112,120,
LGR,7/7/2025 9:00,Summer    ,18.2,35.3,734.22,12,35,18,109,115,112,120,
LGR,7/7/2025 10:00,Summer    ,18.3,35.3,734.24,12,35,18,109,115,112,120,
LGR,7/7/2025 11:00,Summer    ,18.3,35.4,734.26,12,35,18,109,115,112,120,
LGR,7/7/2025 12:00,Summer    ,18.3,35.6,734.26,12,35,18,109,115,112,120,
LGR,7/7/2025 13:00,Summer    ,18.3,42.7,734.18,12,35,18,109,115,112,120,
LGR,7/7/2025 14:00,Summer    ,18.3,42.7,734.17,12,35,18,109,115,112,120,
LGR,7/7/2025 15:00,Summer    ,18.3,44.5,734.12,12,35,18,109,115,112,120,
LGR,7/7/2025 16:00,Summer    ,18.2,42.8,734.03,12,35,18,109,115,112,120,
LGR,7/7/2025 17:00,Summer    ,18.1,42.8,733.94,12,35,18,109,115,112,120,
LGR,7/7/2025 18:00,Summer    ,18.1,44.3,733.92,12,35,18,109,115,112,120,
LGR,7/7/2025 19:00,Summer    ,18,42.7,733.82,12,35,18,109,115,112,120,
LGR,7/7/2025 20:00,Summer    ,17.9,42.5,733.72,12,35,18,109,115,112,120,
LGR,7/7/2025 21:00,Summer    ,17.8,42.4,733.67,12,35,18,109,115,112,120,
LGR,7/7/2025 22:00,Summer    ,17.6,42.3,733.56,12,35,18,109,115,112,120,
LGR,7/7/2025 23:00,Summer    ,17.5,36.1,733.56,12,35,18,109,115,112,120,
LGR,7/8/2025 0:00,Summer    ,17.6,30.6,733.57,12,35,18,109,115,112,120,
LGR,7/8/2025 1:00,Summer    ,17.5,30.3,733.53,12,35,18,109,115,112,120,
LGR,7/8/2025 2:00,Summer    ,17.6,30.3,733.63,12,35,18,109,115,112,120,
LGR,7/8/2025 3:00,Summer    ,17.6,30.4,733.65,12,35,18,109,115,112,120,
LGR,7/8/2025 4:00,Summer    ,17.6,30.4,733.68,12,35,18,109,115,112,120,
LGR,7/8/2025 5:00,Summer    ,17.7,30.5,733.75,12,35,18,109,115,112,120,
LGR,7/8/2025 6:00,Summer    ,17.8,30.5,733.83,12,35,18,109,115,112,120,
LGR,7/8/2025 7:00,Summer    ,17.9,30.6,733.89,12,35,18,109,115,112,120,
LGR,7/8/2025 8:00,Summer    ,17.9,30.7,733.98,12,35,18,109,115,112,120,
LGR,7/8/2025 9:00,Summer    ,17.9,30.9,734.05,12,35,18,109,115,112,120,
LGR,7/8/2025 10:00,Summer    ,18.1,36,734.06,12,35,18,109,115,112,120,
LGR,7/8/2025 11:00,Summer    ,18.2,36.3,734.1,12,35,18,109,115,112,120,
LGR,7/8/2025 12:00,Summer    ,18.3,36.4,734.12,12,35,18,109,115,112,120,
LGR,7/8/2025 13:00,Summer    ,18.2,36.3,734.13,12,35,18,109,115,112,120,
LGR,7/8/2025 14:00,Summer    ,18.3,36.3,734.16,12,35,18,109,115,112,120,
LGR,7/8/2025 15:00,Summer    ,18.2,43.3,734.08,12,35,18,109,115,112,120,
LGR,7/8/2025 16:00,Summer    ,18.2,43.5,734.03,12,35,18,109,115,112,120,
LGR,7/8/2025 17:00,Summer    ,18.1,43.6,733.98,12,35,18,109,115,112,120,
LGR,7/8/2025 18:00,Summer    ,18,43.6,733.88,12,35,18,109,115,112,120,
LGR,7/8/2025 19:00,Summer    ,18,43.5,733.79,12,35,18,109,115,112,120,
LGR,7/8/2025 20:00,Summer    ,17.9,42.8,733.74,12,35,18,109,115,112,120,
LGR,7/8/2025 21:00,Summer    ,17.8,35.7,733.7,12,35,18,109,115,112,120,
LGR,7/8/2025 22:00,Summer    ,17.7,35.6,733.65,12,35,18,109,115,112,120,
LGR,7/8/2025 23:00,Summer    ,17.6,35.5,733.58,12,35,18,109,115,112,120,
LGR,7/9/2025 0:00,Summer    ,17.5,35.4,733.58,12,35,18,109,115,112,120,
LGR,7/9/2025 1:00,Summer    ,17.6,35.4,733.5,12,35,18,109,115,112,120,
LGR,7/9/2025 2:00,Summer    ,17.5,35.3,733.48,12,35,18,109,115,112,120,
LGR,7/9/2025 3:00,Summer    ,17.4,35.2,733.47,12,35,18,109,115,112,120,
LGR,7/9/2025 4:00,Summer    ,17.5,30.6,733.5,12,35,18,109,115,112,120,
LGR,7/9/2025 5:00,Summer    ,17.5,30.4,733.51,12,35,18,109,115,112,120,
LGR,7/9/2025 6:00,Summer    ,17.5,30.4,733.64,12,35,18,109,115,112,120,
LGR,7/9/2025 7:00,Summer    ,17.7,30.5,733.72,12,35,18,109,115,112,120,
LGR,7/9/2025 8:00,Summer    ,17.8,30.7,733.81,12,35,18,109,115,112,120,
LGR,7/9/2025 9:00,Summer    ,17.9,30.8,733.9,12,35,18,109,115,112,120,
LGR,7/9/2025 10:00,Summer    ,18,31,734,12,35,18,109,115,112,120,
LGR,7/9/2025 11:00,Summer    ,18.1,31,734.07,12,35,18,109,115,112,120,
LGR,7/9/2025 12:00,Summer    ,18.2,31.3,734.13,12,35,18,109,115,112,120,
LGR,7/9/2025 13:00,Summer    ,18.3,37.7,734.18,12,35,18,109,115,112,120,
LGR,7/9/2025 14:00,Summer    ,18.4,36.2,734.22,12,35,18,109,115,112,120,
LGR,7/9/2025 15:00,Summer    ,18.4,36,734.24,12,35,18,109,115,112,120,
LGR,7/9/2025 16:00,Summer    ,18.3,36.1,734.18,12,35,18,109,115,112,120,
LGR,7/9/2025 17:00,Summer    ,18.3,36,734.2,12,35,18,109,115,112,120,
LGR,7/9/2025 18:00,Summer    ,18.2,42.7,734.1,12,35,18,109,115,112,120,
LGR,7/9/2025 19:00,Summer    ,18.1,42.7,734.05,12,35,18,109,115,112,120,
LGR,7/9/2025 20:00,Summer    ,18.1,42.6,733.97,12,35,18,109,115,112,120,
LGR,7/9/2025 21:00,Summer    ,18,42.4,733.85,12,35,18,109,115,112,120,
LGR,7/9/2025 22:00,Summer    ,17.9,37.2,733.82,12,35,18,109,115,112,120,
LGR,7/9/2025 23:00,Summer    ,17.8,35.6,733.79,12,35,18,109,115,112,120,
LGR,7/10/2025 0:00,Summer    ,17.8,31.1,733.75,12,35,18,110,115,112,120,
LGR,7/10/2025 1:00,Summer    ,17.8,30.8,733.81,12,35,18,110,115,112,120,
LGR,7/10/2025 2:00,Summer    ,17.8,30.9,733.82,12,35,18,110,115,112,120,
LGR,7/10/2025 3:00,Summer    ,17.8,30.8,733.91,12,35,18,110,115,112,120,
LGR,7/10/2025 4:00,Summer    ,17.9,31,733.95,12,35,18,110,115,112,120,
LGR,7/10/2025 5:00,Summer    ,18,35.7,733.96,12,35,18,110,115,112,120,
LGR,7/10/2025 6:00,Summer    ,18,35.9,733.97,12,35,18,110,115,112,120,
LGR,7/10/2025 7:00,Summer    ,18,35.7,733.97,12,35,18,110,115,112,120,
LGR,7/10/2025 8:00,Summer    ,18,35.9,733.96,12,35,18,110,115,112,120,
LGR,7/10/2025 9:00,Summer    ,18,35.9,734.02,12,35,18,110,115,112,120,
LGR,7/10/2025 10:00,Summer    ,18,35.9,733.99,12,35,18,110,115,112,120,
LGR,7/10/2025 11:00,Summer    ,18,35.9,733.97,12,35,18,110,115,112,120,
LGR,7/10/2025 12:00,Summer    ,18.1,37.8,734.03,12,35,18,110,115,112,120,
LGR,7/10/2025 13:00,Summer    ,18.2,36.1,734.04,12,35,18,110,115,112,120,
LGR,7/10/2025 14:00,Summer    ,18.1,36.1,734.04,12,35,18,110,115,112,120,
LGR,7/10/2025 15:00,Summer    ,18.2,36,733.99,12,35,18,110,115,112,120,
LGR,7/10/2025 16:00,Summer    ,18.1,36.1,733.99,12,35,18,110,115,112,120,
LGR,7/10/2025 17:00,Summer    ,18.1,36,734,12,35,18,110,115,112,120,
LGR,7/10/2025 18:00,Summer    ,18.1,35.9,733.98,12,35,18,110,115,112,120,
LGR,7/10/2025 19:00,Summer    ,18.1,36,733.95,12,35,18,110,115,112,120,
LGR,7/10/2025 20:00,Summer    ,18,35.7,733.94,12,35,18,110,115,112,120,
LGR,7/10/2025 21:00,Summer    ,18.1,31.5,733.94,12,35,18,110,115,112,120,
LGR,7/10/2025 22:00,Summer    ,18,31.1,733.91,12,35,18,110,115,112,120,
LGR,7/10/2025 23:00,Summer    ,17.9,31,733.9,12,35,18,110,115,112,120,
LGR,7/11/2025 0:00,Summer    ,18,31,733.92,12,35,18,110,115,112,120,
LGR,7/11/2025 1:00,Summer    ,17.9,31.1,733.91,12,35,18,110,115,112,120,
LGR,7/11/2025 2:00,Summer    ,17.9,31.1,733.89,12,35,18,110,115,112,120,
LGR,7/11/2025 3:00,Summer    ,17.9,31,733.9,12,35,18,110,115,112,120,
LGR,7/11/2025 4:00,Summer    ,17.9,31,733.88,12,35,18,110,115,112,120,
LGR,7/11/2025 5:00,Summer    ,17.9,31.1,733.86,12,35,18,110,115,112,120,
LGR,7/11/2025 6:00,Summer    ,17.9,30.9,733.87,12,35,18,110,115,112,120,
LGR,7/11/2025 7:00,Summer    ,17.8,30.9,733.84,12,35,18,110,115,112,120,
LGR,7/11/2025 8:00,Summer    ,17.8,31,733.85,12,35,18,110,115,112,120,
LGR,7/11/2025 9:00,Summer    ,17.8,31,733.85,12,35,18,110,115,112,120,
LGR,7/11/2025 10:00,Summer    ,17.8,31,733.84,12,35,18,110,115,112,120,
LGR,7/11/2025 11:00,Summer    ,17.9,31,733.84,12,35,18,110,115,112,120,
LGR,7/11/2025 12:00,Summer    ,17.9,31,733.87,12,35,18,110,115,112,120,
LGR,7/11/2025 13:00,Summer    ,17.9,31,733.86,12,35,18,110,115,112,120,
LGR,7/11/2025 14:00,Summer    ,18,31.1,733.88,12,35,18,110,115,112,120,
LGR,7/11/2025 15:00,Summer    ,17.9,31,733.9,12,35,18,110,115,112,120,
LGR,7/11/2025 16:00,Summer    ,17.9,31.1,733.89,12,35,18,110,115,112,120,
LGR,7/11/2025 17:00,Summer    ,17.8,34.7,733.84,12,35,18,110,115,112,120,
LGR,7/11/2025 18:00,Summer    ,17.8,35.1,733.82,12,35,18,110,115,112,120,
LGR,7/11/2025 19:00,Summer    ,17.8,35.1,733.78,12,35,18,110,115,112,120,
LGR,7/11/2025 20:00,Summer    ,17.7,35,733.71,12,35,18,110,115,112,120,
LGR,7/11/2025 21:00,Summer    ,17.6,34.8,733.68,12,35,18,110,115,112,120,
LGR,7/11/2025 22:00,Summer    ,17.6,34.7,733.65,12,35,18,110,115,112,120,
LGR,7/11/2025 23:00,Summer    ,17.5,30.9,733.61,12,35,18,110,115,112,120,
LGR,7/12/2025 0:00,Summer    ,17.6,30.8,733.61,12,35,18,110,115,112,120,
LGR,7/12/2025 1:00,Summer    ,17.6,30.7,733.61,12,35,18,110,115,112,120,
LGR,7/12/2025 2:00,Summer    ,17.6,30.7,733.61,12,35,18,110,115,112,120,
LGR,7/12/2025 3:00,Summer    ,17.6,30.7,733.61,12,35,18,110,115,112,120,
LGR,7/12/2025 4:00,Summer    ,17.5,30.6,733.58,12,35,18,110,115,112,120,
LGR,7/12/2025 5:00,Summer    ,17.5,30.7,733.61,12,35,18,110,115,112,120,
LGR,7/12/2025 6:00,Summer    ,17.5,30.7,733.61,12,35,18,110,115,112,120,
LGR,7/12/2025 7:00,Summer    ,17.5,30.6,733.63,12,35,18,110,115,112,120,
LGR,7/12/2025 8:00,Summer    ,17.6,30.6,733.68,12,35,18,110,115,112,120,
LGR,7/12/2025 9:00,Summer    ,17.7,30.8,733.72,12,35,18,110,115,112,120,
LGR,7/12/2025 10:00,Summer    ,17.7,33.1,733.76,12,35,18,110,115,112,120,
LGR,7/12/2025 11:00,Summer    ,17.8,33.3,733.84,12,35,18,110,115,112,120,
LGR,7/12/2025 12:00,Summer    ,17.9,33.4,733.88,12,35,18,110,115,112,120,
LGR,7/12/2025 13:00,Summer    ,17.9,33.4,733.88,12,35,18,110,115,112,120,
LGR,7/12/2025 14:00,Summer    ,18,33.6,733.92,12,35,18,110,115,112,120,
LGR,7/12/2025 15:00,Summer    ,18.1,33.5,733.93,12,35,18,110,115,112,120,
LGR,7/12/2025 16:00,Summer    ,18,33.4,733.94,12,35,18,110,115,112,120,
LGR,7/12/2025 17:00,Summer    ,17.9,35.1,733.94,12,35,18,110,115,112,120,
LGR,7/12/2025 18:00,Summer    ,17.9,33.4,733.94,12,35,18,110,115,112,120,
LGR,7/12/2025 19:00,Summer    ,17.9,33.5,733.92,12,35,18,110,115,112,120,
LGR,7/12/2025 20:00,Summer    ,17.9,33.3,733.91,12,35,18,110,115,112,120,
LGR,7/12/2025 21:00,Summer    ,17.9,33.3,733.88,12,35,18,110,115,112,120,
LGR,7/12/2025 22:00,Summer    ,17.9,33.3,733.83,12,35,18,110,115,112,120,
LGR,7/12/2025 23:00,Summer    ,17.9,31.6,733.83,12,35,18,110,115,112,120,
LGR,7/13/2025 0:00,Summer    ,17.8,31.5,733.79,12,35,18,109,115,112,120,
LGR,7/13/2025 1:00,Summer    ,17.7,31.4,733.78,12,35,18,109,115,112,120,
LGR,7/13/2025 2:00,Summer    ,17.7,31.4,733.76,12,35,18,109,115,112,120,
LGR,7/13/2025 3:00,Summer    ,17.7,31.3,733.75,12,35,18,109,115,112,120,
LGR,7/13/2025 4:00,Summer    ,17.7,31.4,733.72,12,35,18,109,115,112,120,
LGR,7/13/2025 5:00,Summer    ,17.7,31.4,733.75,12,35,18,109,115,112,120,
LGR,7/13/2025 6:00,Summer    ,17.7,31.3,733.78,12,35,18,109,115,112,120,
LGR,7/13/2025 7:00,Summer    ,17.8,31.2,733.78,12,35,18,109,115,112,120,
LGR,7/13/2025 8:00,Summer    ,17.8,30.9,733.82,12,35,18,109,115,112,120,
LGR,7/13/2025 9:00,Summer    ,17.8,31,733.85,12,35,18,109,115,112,120,
LGR,7/13/2025 10:00,Summer    ,17.8,32,733.82,12,35,18,109,115,112,120,
LGR,7/13/2025 11:00,Summer    ,17.9,32.2,733.84,12,35,18,109,115,112,120,
LGR,7/13/2025 12:00,Summer    ,17.9,32.2,733.87,12,35,18,109,115,112,120,
LGR,7/13/2025 13:00,Summer    ,17.9,32.2,733.86,12,35,18,109,115,112,120,
LGR,7/13/2025 14:00,Summer    ,17.9,32.3,733.87,12,35,18,109,115,112,120,
LGR,7/13/2025 15:00,Summer    ,18,32.2,733.88,12,35,18,109,115,112,120,
LGR,7/13/2025 16:00,Summer    ,17.9,33.8,733.82,12,35,18,109,115,112,120,
LGR,7/13/2025 17:00,Summer    ,17.9,32.1,733.83,12,35,18,109,115,112,120,
LGR,7/13/2025 18:00,Summer    ,17.9,32.7,733.82,12,35,18,109,115,112,120,
LGR,7/13/2025 19:00,Summer    ,17.8,32.7,733.76,12,35,18,109,115,112,120,
LGR,7/13/2025 20:00,Summer    ,17.8,32.6,733.75,12,35,18,109,115,112,120,
LGR,7/13/2025 21:00,Summer    ,17.8,31.5,733.72,12,35,18,109,115,112,120,
LGR,7/13/2025 22:00,Summer    ,17.6,30.8,733.68,12,35,18,109,115,112,120,
LGR,7/13/2025 23:00,Summer    ,17.7,30.8,733.68,12,35,18,109,115,112,120,
LGR,7/14/2025 0:00,Summer    ,17.6,30.8,733.67,12,35,18,109,115,112,120,
LGR,7/14/2025 1:00,Summer    ,17.6,30.7,733.64,12,35,18,109,115,112,120,
LGR,7/14/2025 2:00,Summer    ,17.6,30.7,733.61,12,35,18,109,115,112,120,
LGR,7/14/2025 3:00,Summer    ,17.6,30.7,733.61,12,35,18,109,115,112,120,
LGR,7/14/2025 4:00,Summer    ,17.6,30.7,733.58,12,35,18,109,115,112,120,
LGR,7/14/2025 5:00,Summer    ,17.5,30.7,733.57,12,35,18,109,115,112,120,
LGR,7/14/2025 6:00,Summer    ,17.5,32.4,733.53,12,35,18,109,115,112,120,
LGR,7/14/2025 7:00,Summer    ,17.5,30.6,733.56,12,35,18,109,115,112,120,
LGR,7/14/2025 8:00,Summer    ,17.6,30.6,733.61,12,35,18,109,115,112,120,
LGR,7/14/2025 9:00,Summer    ,17.6,30.8,733.63,12,35,18,109,115,112,120,
LGR,7/14/2025 10:00,Summer    ,17.7,32,733.61,12,35,18,109,115,112,120,
LGR,7/14/2025 11:00,Summer    ,17.7,32,733.71,12,35,18,109,115,112,120,
LGR,7/14/2025 12:00,Summer    ,17.8,32.1,733.74,12,35,18,109,115,112,120,
LGR,7/14/2025 13:00,Summer    ,17.8,32.1,733.75,12,35,18,109,115,112,120,
LGR,7/14/2025 14:00,Summer    ,17.8,32.2,733.75,12,35,18,109,115,112,120,
LGR,7/14/2025 15:00,Summer    ,17.8,32.2,733.79,12,35,18,109,115,112,120,
LGR,7/14/2025 16:00,Summer    ,17.8,32.3,733.81,12,35,18,109,115,112,120,
LGR,7/14/2025 17:00,Summer    ,17.8,32.2,733.75,12,35,18,109,115,112,120,
LGR,7/14/2025 18:00,Summer    ,17.8,33.8,733.74,12,35,18,109,115,112,120,
LGR,7/14/2025 19:00,Summer    ,17.8,32.3,733.76,12,35,18,109,115,112,120,
LGR,7/14/2025 20:00,Summer    ,17.8,32.1,733.72,12,35,18,109,115,112,120,
LGR,7/14/2025 21:00,Summer    ,17.8,32.1,733.72,12,35,18,109,115,112,120,
LGR,7/14/2025 22:00,Summer    ,17.7,31,733.71,12,35,18,109,115,112,120,
LGR,7/14/2025 23:00,Summer    ,17.7,30.7,733.67,12,35,18,109,115,112,120,
LGR,7/15/2025 0:00,Summer    ,17.6,30.8,733.64,12,35,18,110,115,112,120,
LGR,7/15/2025 1:00,Summer    ,17.6,30.7,733.61,12,35,18,110,115,112,120,
LGR,7/15/2025 2:00,Summer    ,17.6,30.7,733.57,12,35,18,110,115,112,120,
LGR,7/15/2025 3:00,Summer    ,17.5,30.7,733.51,12,35,18,110,115,112,120,
LGR,7/15/2025 4:00,Summer    ,17.5,30.7,733.61,12,35,18,110,115,112,120,
LGR,7/15/2025 5:00,Summer    ,17.6,30.8,733.56,12,35,18,110,115,112,120,
LGR,7/15/2025 6:00,Summer    ,17.6,30.8,733.58,12,35,18,110,115,112,120,
LGR,7/15/2025 7:00,Summer    ,17.6,34.6,733.58,12,35,18,110,115,112,120,
