Site,DateTime,Season,HourlySpill,HourlyFlow,PHMin,DailySpillCap,GasCapTarget,PerfSpillTarget,PerfSpillHours,HourlyTDG_TR,12HrAvgTDG_TR,TDGStnd_TR,Comments
LGR,4/15/2025 1:00,Spring    ,75.7,88.3,12,82,76.3,,0,123.7,124,125,
LGR,4/15/2025 2:00,Spring    ,75.7,88.2,12,82,76.2,,0,123.6,124,125,
LGR,4/15/2025 3:00,Spring    ,75.6,88.1,12,82,76.1,,0,123.6,124,125,
LGR,4/15/2025 4:00,Spring    ,75.1,87.5,12,82,75.5,,0,123.5,124,125,
LGR,4/15/2025 5:00,Spring    ,73.4,85.9,12,82,73.9,,0,123.4,124,125,
LGR,4/15/2025 6:00,Spring    ,73.5,86,12,82,74,,0,123.3,124,125,
LGR,4/15/2025 7:00,Spring    ,73.4,85.9,12,82,73.9,,0,123,124,125,
LGR,4/15/2025 8:00,Spring    ,73.5,85.9,12,82,73.9,,0,123.1,124,125,
LGR,4/15/2025 9:00,Spring    ,73.5,85.9,12,82,73.9,,0,123,124,125,
LGR,4/15/2025 10:00,Spring    ,73.5,85.9,12,82,73.9,,0,123.1,124,125,
LGR,4/15/2025 11:00,Spring    ,73.3,85.8,12,82,73.8,,0,123.1,124,125,
LGR,4/15/2025 12:00,Spring    ,73.3,85.8,12,82,73.8,,0,123.3,124,125,
LGR,4/15/2025 13:00,Spring    ,73.4,85.9,12,82,73.9,,0,123.4,124,125,
LGR,4/15/2025 14:00,Spring    ,73.4,85.9,12,82,73.9,,0,123.3,124,125,
LGR,4/15/2025 15:00,Spring    ,73.5,86,12,82,74,,0,123.4,124,125,
LGR,4/15/2025 16:00,Spring    ,73.5,86,12,82,74,,0,123.5,124,125,
LGR,4/15/2025 17:00,Spring    ,73.5,87.8,12,82,75.8,,0,123.7,124,125,
LGR,4/15/2025 18:00,Spring    ,73.6,86.2,12,82,74.2,,0,123.6,124,125,
LGR,4/15/2025 19:00,Spring    ,73.6,86.2,12,82,74.2,,0,123.5,124,125,
LGR,4/15/2025 20:00,Spring    ,73.6,86.1,12,82,74.1,,0,123.3,124,125,
LGR,4/15/2025 21:00,Spring    ,73.5,86.2,12,82,74.2,,0,123.3,124,125,
LGR,4/15/2025 22:00,Spring    ,73.5,88,12,82,76,,0,123.4,124,125,
LGR,4/15/2025 23:00,Spring    ,73.5,86.2,12,82,74.2,,0,123.3,124,125,
LGR,4/16/2025 0:00,Spring    ,73.5,86.2,12,82,74.2,,0,123.3,124,125,
LGR,4/16/2025 1:00,Spring    ,73.6,86.3,12,82,74.3,,0,123.4,124,125,
LGR,4/16/2025 2:00,Spring    ,73.6,86.4,12,82,74.4,,0,123.3,124,125,
LGR,4/16/2025 3:00,Spring    ,73.6,86.4,12,82,74.4,,0,123.3,124,125,
LGR,4/16/2025 4:00,Spring    ,73.6,86.4,12,82,74.4,,0,123.2,124,125,
LGR,4/16/2025 5:00,Spring    ,73.7,86.5,12,82,74.5,,0,123.2,124,125,
LGR,4/16/2025 6:00,Spring    ,73.7,86.5,12,82,74.5,,0,123.2,124,125,
LGR,4/16/2025 7:00,Spring    ,73.6,86.3,12,82,74.3,,0,123.1,124,125,
LGR,4/16/2025 8:00,Spring    ,73.6,86.3,12,82,74.3,,0,123.1,124,125,
LGR,4/16/2025 9:00,Spring    ,73.6,86.2,12,82,74.2,,0,123.2,124,125,
LGR,4/16/2025 10:00,Spring    ,73.4,86.2,12,82,74.2,,0,122.6,124,125,
LGR,4/16/2025 11:00,Spring    ,73.4,86.1,12,82,74.1,,0,123,124,125,
LGR,4/16/2025 12:00,Spring    ,73.4,87.8,12,82,75.8,,0,123.4,124,125,
LGR,4/16/2025 13:00,Spring    ,73.4,86.1,12,82,74.1,,0,123.6,124,125,
LGR,4/16/2025 14:00,Spring    ,73.4,86.1,12,82,74.1,,0,123.4,124,125,
LGR,4/16/2025 15:00,Spring    ,73.4,86.1,12,82,74.1,,0,123.5,124,125,
LGR,4/16/2025 16:00,Spring    ,74.7,87.4,12,82,75.4,,0,123.5,124,125,
LGR,4/16/2025 17:00,Spring    ,81.7,94.3,12,82,82,,0,124.4,124,125,
LGR,4/16/2025 18:00,Spring    ,81.6,94.4,12,82,82,,0,124.4,124,125,
LGR,4/16/2025 19:00,Spring    ,81.4,94.1,12,82,82,,0,124.3,124,125,
LGR,4/16/2025 20:00,Spring    ,81.2,94,12,82,82,,0,124.1,124,125,
LGR,4/16/2025 21:00,Spring    ,81.1,94,12,82,82,,0,124,124,125,
LGR,4/16/2025 22:00,Spring    ,81.1,94,12,82,82,,0,123.8,124,125,
LGR,4/16/2025 23:00,Spring    ,81,93.6,12,82,81.6,,0,123.7,124,125,
LGR,4/17/2025 0:00,Spring    ,75.4,87.9,12,82,75.9,,0,123.4,124,125,
LGR,4/17/2025 1:00,Spring    ,72.3,85,12,82,73,,0,122.9,124,125,
LGR,4/17/2025 2:00,Spring    ,72.4,85.1,12,82,73.1,,0,122.9,124,125,
LGR,4/17/2025 3:00,Spring    ,72.5,85.3,12,82,73.3,,0,122.6,124,125,
LGR,4/17/2025 4:00,Spring    ,72.5,85.3,12,82,73.3,,0,122.7,124,125,
LGR,4/17/2025 5:00,Spring    ,72.5,85.2,12,82,73.2,,0,122.6,124,125,
LGR,4/17/2025 6:00,Spring    ,72.5,85.3,12,82,73.3,,0,122.7,124,125,
LGR,4/17/2025 7:00,Spring    ,72.6,85.5,12,82,73.5,,0,122.7,124,125,
LGR,4/17/2025 8:00,Spring    ,72.6,85.5,12,82,73.5,,0,122.7,124,125,
LGR,4/17/2025 9:00,Spring    ,74.4,87.2,12,82,75.2,,0,122.8,124,125,
LGR,4/17/2025 10:00,Spring    ,81.7,94.5,12,82,82,,0,123.7,124,125,
LGR,4/17/2025 11:00,Spring    ,81.6,94.5,12,82,82,,0,124,124,125,
LGR,4/17/2025 12:00,Spring    ,81.6,94.3,12,82,82,,0,124.1,124,125,
LGR,4/17/2025 13:00,Spring    ,81.3,94.1,12,82,82,,0,124.4,124,125,
LGR,4/17/2025 14:00,Spring    ,81.3,94,12,82,82,,0,124.3,124,125,
LGR,4/17/2025 15:00,Spring    ,81.2,94,12,82,82,,0,124.2,124,125,
LGR,4/17/2025 16:00,Spring    ,76.8,89.6,12,84,77.6,,0,123.3,124,125,
LGR,4/17/2025 17:00,Spring    ,75.4,88.1,12,84,76.1,,0,123,124,125,
LGR,4/17/2025 18:00,Spring    ,75.3,88,12,84,76,,0,123,124,125,
LGR,4/17/2025 19:00,Spring    ,75.4,88.2,12,84,76.2,,0,123,124,125,
LGR,4/17/2025 20:00,Spring    ,75.4,88.2,12,84,76.2,,0,123.2,124,125,
LGR,4/17/2025 21:00,Spring    ,75.5,88.4,12,84,76.4,,0,123,124,125,
LGR,4/17/2025 22:00,Spring    ,75.5,88.5,12,84,76.5,,0,122.5,124,125,
LGR,4/17/2025 23:00,Spring    ,75.5,88.3,12,84,76.3,,0,122.7,124,125,
LGR,4/18/2025 0:00,Spring    ,75.6,88.4,12,84,76.4,,0,122.7,124,125,
LGR,4/18/2025 1:00,Spring    ,75.7,90.2,12,84,78.2,,0,122.6,124,125,
LGR,4/18/2025 2:00,Spring    ,75.6,90.1,12,84,78.1,,0,122.3,124,125,
LGR,4/18/2025 3:00,Spring    ,74.3,87,12,84,75,,0,122.2,124,125,
LGR,4/18/2025 4:00,Spring    ,70.4,83.1,12,84,71.1,,0,121.9,124,125,
LGR,4/18/2025 5:00,Spring    ,70.5,83.2,12,84,71.2,,0,122,124,125,
LGR,4/18/2025 6:00,Spring    ,70.6,85.1,12,84,73.1,,0,122,124,125,
LGR,4/18/2025 7:00,Spring    ,70.7,83.5,12,84,71.5,,0,122,124,125,
LGR,4/18/2025 8:00,Spring    ,70.7,83.4,12,84,71.4,,0,121.9,124,125,
LGR,4/18/2025 9:00,Spring    ,70.8,83.6,12,84,71.6,,0,121.9,124,125,
LGR,4/18/2025 10:00,Spring    ,70.9,83.6,12,84,71.6,,0,121.9,124,125,
LGR,4/18/2025 11:00,Spring    ,71.4,84.2,12,84,72.2,,0,121.9,124,125,
LGR,4/18/2025 12:00,Spring    ,77.9,90.6,12,84,78.6,,0,122.8,124,125,
LGR,4/18/2025 13:00,Spring    ,77.9,90.6,12,84,78.6,,0,123.2,124,125,
LGR,4/18/2025 14:00,Spring    ,77.9,90.6,12,84,78.6,,0,123.3,124,125,
LGR,4/18/2025 15:00,Spring    ,77.8,90.7,12,84,78.7,,0,123.5,124,125,
LGR,4/18/2025 16:00,Spring    ,77.7,90.6,12,84,78.6,,0,123.5,124,125,
LGR,4/18/2025 17:00,Spring    ,77.8,90.5,12,84,78.5,,0,123.5,124,125,
LGR,4/18/2025 18:00,Spring    ,78.9,93.5,12,84,81.5,,0,123.7,124,125,
LGR,4/18/2025 19:00,Spring    ,79.9,92.8,12,84,80.8,,0,123.8,124,125,
LGR,4/18/2025 20:00,Spring    ,79.8,92.5,12,84,80.5,,0,123.7,124,125,
LGR,4/18/2025 21:00,Spring    ,79.7,92.3,12,84,80.3,,0,123.7,124,125,
LGR,4/18/2025 22:00,Spring    ,79.6,92.4,12,84,80.4,,0,123.5,124,125,
LGR,4/18/2025 23:00,Spring    ,79.5,92.4,12,84,80.4,,0,123.7,124,125,
LGR,4/19/2025 0:00,Spring    ,79.5,92.4,12,84,80.4,,0,123.6,123,125,
LGR,4/19/2025 1:00,Spring    ,79.4,92.3,12,84,80.3,,0,123.6,123,125,
LGR,4/19/2025 2:00,Spring    ,79.4,92.2,12,84,80.2,,0,123.6,123,125,
LGR,4/19/2025 3:00,Spring    ,77.7,90.6,12,84,78.6,,0,123.6,123,125,
LGR,4/19/2025 4:00,Spring    ,68.8,81.6,12,84,69.6,,0,122.5,123,125,
LGR,4/19/2025 5:00,Spring    ,68.9,81.7,12,84,69.7,,0,122.2,123,125,
LGR,4/19/2025 6:00,Spring    ,68.9,81.7,12,84,69.7,,0,121.9,123,125,
LGR,4/19/2025 7:00,Spring    ,69,81.8,12,84,69.8,,0,121.7,123,125,
LGR,4/19/2025 8:00,Spring    ,69.1,81.7,12,84,69.7,,0,121.8,123,125,
LGR,4/19/2025 9:00,Spring    ,69.1,81.6,12,84,69.6,,0,121.7,123,125,
LGR,4/19/2025 10:00,Spring    ,69.2,81.6,12,84,69.6,,0,121.8,123,125,
LGR,4/19/2025 11:00,Spring    ,69.2,81.6,12,84,69.6,,0,121.8,123,125,
LGR,4/19/2025 12:00,Spring    ,69.3,81.8,12,84,69.8,,0,121.7,123,125,
LGR,4/19/2025 13:00,Spring    ,75,87.5,12,84,75.5,,0,122,123,125,
LGR,4/19/2025 14:00,Spring    ,75.6,88.2,12,84,76.2,,0,122,123,125,
LGR,4/19/2025 15:00,Spring    ,75.7,88.3,12,84,76.3,,0,122.4,123,125,
LGR,4/19/2025 16:00,Spring    ,75.6,88.1,12,84,76.1,,0,122.6,123,125,
LGR,4/19/2025 17:00,Spring    ,75.4,89.7,12,84,77.7,,0,123,123,125,
LGR,4/19/2025 18:00,Spring    ,75.4,87.9,12,84,75.9,,0,122.5,123,125,
LGR,4/19/2025 19:00,Spring    ,75.3,88,12,84,76,,0,122.6,123,125,
LGR,4/19/2025 20:00,Spring    ,75.3,87.9,12,84,75.9,,0,122.8,123,125,
LGR,4/19/2025 21:00,Spring    ,75.2,87.7,12,84,75.7,,0,122.6,123,125,
LGR,4/19/2025 22:00,Spring    ,74.9,87.5,12,84,75.5,,0,122.5,123,125,
LGR,4/19/2025 23:00,Spring    ,66.6,79,12,84,67,,0,122.1,123,125,
LGR,4/20/2025 0:00,Spring    ,66.7,79,12,84,67,,0,121.9,122,125,
LGR,4/20/2025 1:00,Spring    ,66.7,79.1,12,84,67.1,,0,121.8,122,125,
LGR,4/20/2025 2:00,Spring    ,66.9,79.3,12,84,67.3,,0,121.8,122,125,
LGR,4/20/2025 3:00,Spring    ,66.9,79.3,12,84,67.3,,0,121.8,122,125,
LGR,4/20/2025 4:00,Spring    ,67,79.4,12,84,67.4,,0,121.8,122,125,
LGR,4/20/2025 5:00,Spring    ,67,79.5,12,84,67.5,,0,121.7,122,125,
LGR,4/20/2025 6:00,Spring    ,67.1,79.6,12,84,67.6,,0,121.7,122,125,
LGR,4/20/2025 7:00,Spring    ,67.1,79.5,12,84,67.5,,0,121.6,122,125,
LGR,4/20/2025 8:00,Spring    ,67.1,79.6,12,84,67.6,,0,121.8,122,125,
LGR,4/20/2025 9:00,Spring    ,67.1,79.6,12,84,67.6,,0,121.9,122,125,
LGR,4/20/2025 10:00,Spring    ,67.2,79.7,12,84,67.7,,0,122,122,125,
LGR,4/20/2025 11:00,Spring    ,67.1,79.6,12,84,67.6,,0,121.9,122,125,
LGR,4/20/2025 12:00,Spring    ,67.1,79.6,12,84,67.6,,0,122,122,125,
LGR,4/20/2025 13:00,Spring    ,69.1,81.6,12,84,69.6,,0,122.3,122,125,
LGR,4/20/2025 14:00,Spring    ,69.2,81.6,12,84,69.6,,0,122.2,122,125,
LGR,4/20/2025 15:00,Spring    ,69.1,81.6,12,84,69.6,,0,122.3,122,125,
LGR,4/20/2025 16:00,Spring    ,69.1,81.6,12,84,69.6,,0,122.3,122,125,
LGR,4/20/2025 17:00,Spring    ,69,81.5,12,84,69.5,,0,122.2,122,125,
LGR,4/20/2025 18:00,Spring    ,69,83.3,12,84,71.3,,0,122.4,122,125,
LGR,4/20/2025 19:00,Spring    ,69,81.6,12,84,69.6,,0,122.3,122,125,
LGR,4/20/2025 20:00,Spring    ,69,81.6,12,84,69.6,,0,122.2,122,125,
LGR,4/20/2025 21:00,Spring    ,69,81.5,12,84,69.5,,0,122,122,125,
LGR,4/20/2025 22:00,Spring    ,68.9,83.1,12,84,71.1,,0,121.8,122,125,
LGR,4/20/2025 23:00,Spring    ,68.9,81.3,12,84,69.3,,0,121.9,122,125,
LGR,4/21/2025 0:00,Spring    ,68.9,81.3,12,84,69.3,,0,122,121,125,
LGR,4/21/2025 1:00,Spring    ,68.8,81.3,12,84,69.3,,0,122,121,125,
LGR,4/21/2025 2:00,Spring    ,65.8,78.4,12,84,66.4,,0,121.7,121,125,
LGR,4/21/2025 3:00,Spring    ,65.7,78.1,12,84,66.1,,0,121.6,121,125,
LGR,4/21/2025 4:00,Spring    ,65.6,78,12,84,66,,0,121.5,121,125,
LGR,4/21/2025 5:00,Spring    ,63.5,75.9,12,84,63.9,,0,120.9,121,125,
LGR,4/21/2025 6:00,Spring    ,63.5,75.9,12,84,63.9,,0,120.6,121,125,
LGR,4/21/2025 7:00,Spring    ,63.4,75.9,12,84,63.9,,0,120.3,121,125,
LGR,4/21/2025 8:00,Spring    ,63.5,75.9,12,84,63.9,,0,120.2,121,125,
LGR,4/21/2025 9:00,Spring    ,63.5,76,12,84,64,,0,120.3,121,125,
LGR,4/21/2025 10:00,Spring    ,63.5,76,12,84,64,,0,120.3,121,125,
LGR,4/21/2025 11:00,Spring    ,63.5,76,12,84,64,,0,120.4,121,125,
LGR,4/21/2025 12:00,Spring    ,63.4,76,12,84,64,,0,120.4,121,125,
LGR,4/21/2025 13:00,Spring    ,63.5,76,12,84,64,,0,120.5,121,125,
LGR,4/21/2025 14:00,Spring    ,63.5,77.7,12,84,65.7,,0,120.8,121,125,
LGR,4/21/2025 15:00,Spring    ,63.5,76.1,12,84,64.1,,0,120.7,121,125,
LGR,4/21/2025 16:00,Spring    ,63.5,76,12,84,64,,0,120.6,121,125,
LGR,4/21/2025 17:00,Spring    ,63.5,76.1,12,84,64.1,,0,120.5,121,125,
LGR,4/21/2025 18:00,Spring    ,63.5,76.1,12,84,64.1,,0,120.5,121,125,
LGR,4/21/2025 19:00,Spring    ,63.5,76.1,12,84,64.1,,0,120.5,121,125,
LGR,4/21/2025 20:00,Spring    ,60,72.5,12,84,60.5,,0,120.8,121,125,
LGR,4/21/2025 21:00,Spring    ,59.8,72.3,12,84,60.3,,0,120.8,121,125,
LGR,4/21/2025 22:00,Spring    ,59.9,72.4,12,84,60.4,,0,120.8,121,125,
LGR,4/21/2025 23:00,Spring    ,59.9,72.4,12,84,60.4,,0,120.8,121,125,
LGR,4/22/2025 0:00,Spring    ,58.6,71.1,12,84,59.1,,0,120.6,120,125,
LGR,4/22/2025 1:00,Spring    ,57.8,70.3,12,84,58.3,,0,120.3,120,125,
LGR,4/22/2025 2:00,Spring    ,57.8,70.3,12,84,58.3,,0,120.2,120,125,
LGR,4/22/2025 3:00,Spring    ,57.7,70.1,12,84,58.1,,0,120.1,120,125,
LGR,4/22/2025 4:00,Spring    ,57.7,70.1,12,84,58.1,,0,120.1,120,125,
LGR,4/22/2025 5:00,Spring    ,57.7,70.3,12,84,58.3,,0,120.1,120,125,
LGR,4/22/2025 6:00,Spring    ,57.7,72.2,12,84,60.2,,0,120,120,125,
LGR,4/22/2025 7:00,Spring    ,57.6,70.3,12,84,58.3,,0,120.1,120,125,
LGR,4/22/2025 8:00,Spring    ,57.7,70.4,12,84,58.4,,0,120.1,120,125,
LGR,4/22/2025 9:00,Spring    ,57.7,70.4,12,84,58.4,,0,120.1,120,125,
LGR,4/22/2025 10:00,Spring    ,57.7,70.3,12,84,58.3,,0,120.1,120,125,
LGR,4/22/2025 11:00,Spring    ,57.7,70.5,12,84,58.5,,0,120.2,120,125,
LGR,4/22/2025 12:00,Spring    ,57.8,70.5,12,84,58.5,,0,118.2,120,125,
LGR,4/22/2025 13:00,Spring    ,57.8,70.6,12,84,58.6,,0,119.9,120,125,
LGR,4/22/2025 14:00,Spring    ,57.8,70.6,12,84,58.6,,0,120.4,120,125,
LGR,4/22/2025 15:00,Spring    ,57.9,70.6,12,84,58.6,,0,120.4,120,125,
LGR,4/22/2025 16:00,Spring    ,58,70.8,12,84,58.8,,0,120.5,120,125,
LGR,4/22/2025 17:00,Spring    ,58.1,70.9,12,84,58.9,,0,120.4,120,125,
LGR,4/22/2025 18:00,Spring    ,58.1,70.9,12,84,58.9,,0,120.4,120,125,
LGR,4/22/2025 19:00,Spring    ,58,70.9,12,84,58.9,,0,120.3,120,125,
LGR,4/22/2025 20:00,Spring    ,58,70.7,12,84,58.7,,0,120.3,120,125,
LGR,4/22/2025 21:00,Spring    ,58,72.5,12,84,60.5,,0,120.5,120,125,
LGR,4/22/2025 22:00,Spring    ,58.2,71.1,12,84,59.1,,0,120.3,120,125,
LGR,4/22/2025 23:00,Spring    ,58.3,71.2,12,84,59.2,,0,120.3,120,125,
LGR,4/23/2025 0:00,Spring    ,58.3,71,12,84,59,,0,120.2,121,125,
LGR,4/23/2025 1:00,Spring    ,58.3,71.1,12,84,59.1,,0,120.3,121,125,
LGR,4/23/2025 2:00,Spring    ,58.4,71.1,12,84,59.1,,0,120.3,121,125,
LGR,4/23/2025 3:00,Spring    ,58.5,71.2,12,84,59.2,,0,120.3,121,125,
LGR,4/23/2025 4:00,Spring    ,61.9,74.6,12,84,62.6,,0,120.5,121,125,
LGR,4/23/2025 5:00,Spring    ,61.9,74.5,12,84,62.5,,0,120.6,121,125,
LGR,4/23/2025 6:00,Spring    ,61.9,74.6,12,84,62.6,,0,120.6,121,125,
LGR,4/23/2025 7:00,Spring    ,61.8,74.3,12,84,62.3,,0,120.5,121,125,
LGR,4/23/2025 8:00,Spring    ,61.8,74.2,12,84,62.2,,0,120.6,121,125,
LGR,4/23/2025 9:00,Spring    ,61.7,76,12,84,64,,0,120.8,121,125,
LGR,4/23/2025 10:00,Spring    ,61.6,74.1,12,84,62.1,,0,120.7,121,125,
LGR,4/23/2025 11:00,Spring    ,61.5,73.9,12,84,61.9,,0,120.8,121,125,
LGR,4/23/2025 12:00,Spring    ,59.7,72.2,12,84,60.2,,0,120.9,121,125,
LGR,4/23/2025 13:00,Spring    ,59.8,72.1,12,84,60.1,,0,121.1,121,125,
LGR,4/23/2025 14:00,Spring    ,59.8,73.8,12,84,61.8,,0,121.1,121,125,
LGR,4/23/2025 15:00,Spring    ,59.7,72.2,12,84,60.2,,0,121.3,121,125,
LGR,4/23/2025 16:00,Spring    ,59.7,72.2,12,84,60.2,,0,121.3,121,125,
LGR,4/23/2025 17:00,Spring    ,59.7,72.2,12,84,60.2,,0,121.2,121,125,
LGR,4/23/2025 18:00,Spring    ,59.7,73.9,12,84,61.9,,0,121.4,121,125,
LGR,4/23/2025 19:00,Spring    ,59.7,72.2,12,84,60.2,,0,121.2,121,125,
LGR,4/23/2025 20:00,Spring    ,59.6,72.1,12,84,60.1,,0,121,121,125,
LGR,4/23/2025 21:00,Spring    ,59.6,72.1,12,84,60.1,,0,121,121,125,
LGR,4/23/2025 22:00,Spring    ,59.6,72,12,84,60,,0,120.9,121,125,
LGR,4/23/2025 23:00,Spring    ,59.6,72,12,84,60,,0,120.8,121,125,
LGR,4/24/2025 0:00,Spring    ,59.7,72.2,12,84,60.2,,0,120.8,121,125,
LGR,4/24/2025 1:00,Spring    ,59.9,72.3,12,84,60.3,,0,121,121,125,
LGR,4/24/2025 2:00,Spring    ,59.9,72.3,12,84,60.3,,0,121,121,125,
LGR,4/24/2025 3:00,Spring    ,60,72.4,12,84,60.4,,0,121,121,125,
LGR,4/24/2025 4:00,Spring    ,60,72.5,12,84,60.5,,0,121,121,125,
LGR,4/24/2025 5:00,Spring    ,60,72.3,12,84,60.3,,0,121,121,125,
LGR,4/24/2025 6:00,Spring    ,60.1,72.5,12,84,60.5,,0,120.8,121,125,
LGR,4/24/2025 7:00,Spring    ,60.1,72.5,12,84,60.5,,0,120.8,121,125,
LGR,4/24/2025 8:00,Spring    ,60.1,72.5,12,84,60.5,,0,120.9,121,125,
LGR,4/24/2025 9:00,Spring    ,60,72.5,12,84,60.5,,0,121,121,125,
LGR,4/24/2025 10:00,Spring    ,60,72.4,12,84,60.4,,0,120.9,121,125,
LGR,4/24/2025 11:00,Spring    ,59.9,72.4,12,84,60.4,,0,121,121,125,
LGR,4/24/2025 12:00,Spring    ,59.9,72.4,12,84,60.4,,0,121.1,121,125,
LGR,4/24/2025 13:00,Spring    ,53.9,66.4,12,84,54.4,,0,120.3,121,125,
LGR,4/24/2025 14:00,Spring    ,53.3,65.7,12,84,53.7,,0,119.7,121,125,
LGR,4/24/2025 15:00,Spring    ,53.2,65.7,12,84,53.7,,0,119.4,121,125,
LGR,4/24/2025 16:00,Spring    ,53.3,65.8,12,84,53.8,,0,119.4,121,125,
LGR,4/24/2025 17:00,Spring    ,53.3,65.8,12,84,53.8,,0,119.3,121,125,
LGR,4/24/2025 18:00,Spring    ,53.2,67.5,12,84,55.5,,0,119.5,121,125,
LGR,4/24/2025 19:00,Spring    ,53.2,65.9,12,84,53.9,,0,119.2,121,125,
LGR,4/24/2025 20:00,Spring    ,53.2,65.7,12,84,53.7,,0,119.1,121,125,
LGR,4/24/2025 21:00,Spring    ,53.2,65.6,12,84,53.6,,0,119,121,125,
LGR,4/24/2025 22:00,Spring    ,53.1,67.3,12,84,55.3,,0,119.3,121,125,
LGR,4/24/2025 23:00,Spring    ,53.2,65.6,12,84,53.6,,0,119,121,125,
LGR,4/25/2025 0:00,Spring    ,53.2,65.5,12,84,53.5,,0,119,119,125,
LGR,4/25/2025 1:00,Spring    ,53.2,65.5,12,84,53.5,,0,119.1,119,125,
LGR,4/25/2025 2:00,Spring    ,53.2,65.5,12,84,53.5,,0,118.9,119,125,
LGR,4/25/2025 3:00,Spring    ,53.1,67.1,12,84,55.1,,0,119,119,125,
LGR,4/25/2025 4:00,Spring    ,53.1,65.5,12,84,53.5,,0,118.9,119,125,
LGR,4/25/2025 5:00,Spring    ,53,65.5,12,84,53.5,,0,118.9,119,125,
LGR,4/25/2025 6:00,Spring    ,53,65.4,12,84,53.4,,0,119.1,119,125,
LGR,4/25/2025 7:00,Spring    ,52.9,66.9,12,84,54.9,,0,119.1,119,125,
LGR,4/25/2025 8:00,Spring    ,52.8,65.2,12,84,53.2,,0,119,119,125,
LGR,4/25/2025 9:00,Spring    ,52.7,65.1,12,84,53.1,,0,119.1,119,125,
LGR,4/25/2025 10:00,Spring    ,52.7,65.1,12,84,53.1,,0,119.2,119,125,
LGR,4/25/2025 11:00,Spring    ,51.1,63.6,12,84,51.6,,0,119.2,119,125,
LGR,4/25/2025 12:00,Spring    ,47.8,60.2,12,84,48.2,,0,119.3,119,125,
LGR,4/25/2025 13:00,Spring    ,48,60.4,12,84,48.4,,0,119.4,119,125,
LGR,4/25/2025 14:00,Spring    ,48,60.4,12,84,48.4,,0,119.4,119,125,
LGR,4/25/2025 15:00,Spring    ,48.2,60.5,12,84,48.5,,0,119.3,119,125,
LGR,4/25/2025 16:00,Spring    ,48.2,60.6,12,84,48.6,,0,119.3,119,125,
LGR,4/25/2025 17:00,Spring    ,48.1,60.4,12,84,48.4,,0,119.2,119,125,
LGR,4/25/2025 18:00,Spring    ,48.1,63.9,12,84,51.9,,0,119.4,119,125,
LGR,4/25/2025 19:00,Spring    ,48,62.2,12,84,50.2,,0,119.4,119,125,
LGR,4/25/2025 20:00,Spring    ,48,60.3,12,84,48.3,,0,119.3,119,125,
LGR,4/25/2025 21:00,Spring    ,48.1,60.5,12,84,48.5,,0,119.1,119,125,
LGR,4/25/2025 22:00,Spring    ,48.2,60.6,12,84,48.6,,0,119.3,119,125,
LGR,4/25/2025 23:00,Spring    ,48.3,60.6,12,84,48.6,,0,119.3,119,125,
LGR,4/26/2025 0:00,Spring    ,48.3,60.7,12,84,48.7,,0,119.2,120,125,
LGR,4/26/2025 1:00,Spring    ,48.3,60.7,12,84,48.7,,0,119.2,120,125,
LGR,4/26/2025 2:00,Spring    ,48.4,60.8,12,84,48.8,,0,119.3,120,125,
LGR,4/26/2025 3:00,Spring    ,48.4,60.8,12,84,48.8,,0,119.2,120,125,
LGR,4/26/2025 4:00,Spring    ,48.4,60.9,12,84,48.9,,0,119.2,120,125,
LGR,4/26/2025 5:00,Spring    ,48.4,60.8,12,84,48.8,,0,119.3,120,125,
LGR,4/26/2025 6:00,Spring    ,48.3,60.8,12,84,48.8,,0,119.3,120,125,
LGR,4/26/2025 7:00,Spring    ,48.3,60.6,12,84,48.6,,0,119.1,120,125,
LGR,4/26/2025 8:00,Spring    ,48.3,60.6,12,84,48.6,,0,119.1,120,125,
LGR,4/26/2025 9:00,Spring    ,48.3,60.8,12,84,48.8,,0,119.1,120,125,
LGR,4/26/2025 10:00,Spring    ,48.4,60.8,12,84,48.8,,0,119,120,125,
LGR,4/26/2025 11:00,Spring    ,48.5,60.9,12,84,48.9,,0,119.1,120,125,
LGR,4/26/2025 12:00,Spring    ,53.8,66.2,12,84,54.2,,0,119.5,120,125,
LGR,4/26/2025 13:00,Spring    ,55.5,67.8,12,84,55.8,,0,120.1,120,125,
LGR,4/26/2025 14:00,Spring    ,55.6,67.9,12,84,55.9,,0,120.3,120,125,
LGR,4/26/2025 15:00,Spring    ,55.5,68,12,84,56,,0,120.5,120,125,
LGR,4/26/2025 16:00,Spring    ,55.5,67.9,12,84,55.9,,0,120.5,120,125,
LGR,4/26/2025 17:00,Spring    ,55.5,67.9,12,84,55.9,,0,120.6,120,125,
LGR,4/26/2025 18:00,Spring    ,55.4,69.5,12,84,57.5,,0,120.6,120,125,
LGR,4/26/2025 19:00,Spring    ,55.3,67.8,12,84,55.8,,0,120.6,120,125,
LGR,4/26/2025 20:00,Spring    ,55.3,67.7,12,84,55.7,,0,120.4,120,125,
LGR,4/26/2025 21:00,Spring    ,55.2,67.7,12,84,55.7,,0,120.3,120,125,
LGR,4/26/2025 22:00,Spring    ,55.2,67.6,12,84,55.6,,0,120.5,120,125,
LGR,4/26/2025 23:00,Spring    ,55.1,67.5,12,84,55.5,,0,120.4,120,125,
LGR,4/27/2025 0:00,Spring    ,55,67.4,12,84,55.4,,0,120.4,119,125,
